employee_id,department,level,location,hire_date,tenure_months,is_active,gender,age_group
EMP-03696,Sales,Manager,Seattle,2022-04-27,43.8,True,F,51-60
EMP-03697,Engineering,IC2,San Francisco,2021-01-21,59.2,True,F,51-60
EMP-03698,Sales,Manager,Seattle,2022-05-26,42.8,True,M,22-30
EMP-03699,Product,IC1,Seattle,2020-09-15,63.4,True,F,51-60
EMP-03700,Sales,Senior,San Francisco,2020-10-09,62.6,True,M,22-30
EMP-03701,Marketing,Senior,Seattle,2024-07-07,17.1,True,M,22-30
EMP-03702,Engineering,Senior,Remote,2020-02-09,70.7,True,M,41-50
EMP-03703,Finance,IC2,Remote,2021-04-30,55.9,True,F,31-40
EMP-03704,HR,IC2,San Francisco,2022-07-17,41.1,True,M,31-40
EMP-03705,Product,Senior,New York,2020-08-07,64.7,True,F,41-50
EMP-03706,Engineering,Senior,New York,2023-02-26,33.6,True,F,22-30
EMP-03707,Finance,IC1,Remote,2022-10-11,38.2,True,M,31-40
EMP-03708,Customer Success,Senior,New York,2022-10-20,37.9,True,F,31-40
EMP-03709,Engineering,IC2,Seattle,2024-03-23,20.6,True,M,31-40
EMP-03710,Product,IC1,Austin,2021-09-04,51.6,True,M,22-30
EMP-03711,Engineering,Senior,Austin,2022-07-16,41.1,True,F,22-30
EMP-03712,Marketing,IC2,New York,2021-11-18,49.1,True,F,41-50
EMP-03713,Engineering,Senior,Remote,2024-06-30,17.3,True,M,51-60
EMP-03714,Product,IC1,Remote,2021-09-04,51.6,True,F,22-30
EMP-03715,HR,IC1,New York,2020-09-16,63.4,True,F,22-30
EMP-03716,Marketing,IC2,New York,2022-09-16,39.1,True,M,41-50
EMP-03717,Product,IC1,Remote,2022-08-23,39.9,True,M,51-60
EMP-03718,Sales,Senior,Seattle,2020-12-31,59.9,True,F,31-40
EMP-03719,Marketing,IC1,San Francisco,2024-11-16,12.7,True,M,51-60
EMP-03720,Engineering,IC2,Seattle,2021-06-27,53.9,False,F,31-40
EMP-03721,Engineering,IC1,Remote,2021-10-10,50.4,True,F,51-60
EMP-03722,Operations,IC1,Austin,2024-03-27,20.5,False,M,22-30
EMP-03723,Engineering,Senior,Seattle,2022-03-24,44.9,True,NB,51-60
EMP-03724,HR,IC1,Remote,2022-11-05,37.4,True,M,31-40
EMP-03725,Customer Success,IC2,Austin,2023-02-26,33.6,True,F,51-60
EMP-03726,Product,Manager,Remote,2021-07-28,52.9,True,M,31-40
EMP-03727,Product,Senior,Seattle,2023-02-06,34.3,True,F,31-40
EMP-03728,Marketing,Senior,New York,2022-10-09,38.3,False,M,41-50
EMP-03729,Operations,IC1,Austin,2024-04-05,20.2,True,F,41-50
EMP-03730,Customer Success,IC1,New York,2021-10-31,49.7,True,M,41-50
EMP-03731,Finance,Senior,Austin,2020-09-25,63.1,True,M,31-40
EMP-03732,Engineering,Senior,Remote,2023-03-31,32.5,True,M,41-50
EMP-03733,HR,IC2,San Francisco,2023-07-07,29.3,True,F,51-60
EMP-03734,Sales,Senior,Remote,2022-07-12,41.3,False,M,22-30
EMP-03735,Sales,IC2,Seattle,2023-01-30,34.5,True,F,31-40
EMP-03736,Engineering,IC1,Seattle,2024-03-09,21.1,True,F,51-60
EMP-03737,Engineering,Senior,Seattle,2024-10-24,13.4,True,F,41-50
EMP-03738,Finance,Senior,San Francisco,2024-05-13,18.9,True,M,41-50
EMP-03739,Sales,IC2,San Francisco,2020-09-03,63.8,True,F,51-60
EMP-03740,Product,Senior,Remote,2024-07-21,16.6,False,M,41-50
EMP-03741,Product,IC1,Austin,2024-04-09,20.0,True,F,41-50
EMP-03742,Operations,IC1,San Francisco,2020-05-10,67.7,True,F,51-60
EMP-03743,Finance,Senior,Austin,2020-12-18,60.3,True,M,51-60
EMP-03744,Product,Senior,Seattle,2020-07-14,65.5,True,M,41-50
EMP-03745,Engineering,IC2,Seattle,2022-07-18,41.1,True,M,22-30
EMP-03746,Product,IC1,New York,2024-08-16,15.7,True,M,22-30
EMP-03747,Customer Success,IC1,New York,2023-11-06,25.2,True,F,31-40
EMP-03748,Marketing,Senior,Austin,2022-10-18,38.0,True,M,41-50
EMP-03749,Sales,IC2,San Francisco,2021-10-06,50.6,True,F,31-40
EMP-03750,Marketing,Senior,Austin,2020-08-14,64.5,True,M,22-30
EMP-03751,Product,Manager,Austin,2021-12-01,48.7,True,NB,31-40
EMP-03752,Operations,Senior,Remote,2024-02-08,22.1,False,F,41-50
EMP-03753,Sales,IC2,Seattle,2024-02-09,22.0,False,F,51-60
EMP-03754,Engineering,Senior,New York,2020-09-21,63.2,True,M,51-60
EMP-03755,Engineering,IC2,New York,2023-10-27,25.5,True,F,31-40
EMP-03756,Sales,IC1,Remote,2024-02-18,21.7,True,M,31-40
EMP-03757,Customer Success,IC1,Seattle,2023-12-28,23.5,True,M,31-40
EMP-03758,Product,IC2,New York,2021-10-07,50.5,True,F,31-40
EMP-03759,Operations,Manager,San Francisco,2020-07-29,65.0,True,F,41-50
EMP-03760,Finance,IC1,New York,2024-05-14,18.9,True,M,31-40
EMP-03761,Engineering,IC1,Seattle,2023-11-01,25.4,False,F,22-30
EMP-03762,Engineering,Manager,Seattle,2023-11-19,24.8,True,F,31-40
EMP-03763,Engineering,IC1,New York,2024-01-13,22.9,True,M,22-30
EMP-03764,HR,Senior,San Francisco,2022-07-31,40.6,True,M,22-30
EMP-03765,Engineering,IC1,Seattle,2023-10-19,25.8,True,F,31-40
EMP-03766,Product,IC1,San Francisco,2021-04-01,56.8,False,M,22-30
EMP-03767,Sales,Manager,Seattle,2021-12-25,47.9,False,F,31-40
EMP-03768,HR,IC1,Remote,2024-10-17,13.7,True,F,31-40
EMP-03769,Engineering,IC2,New York,2023-06-03,30.4,False,F,41-50
EMP-03770,Sales,IC1,Remote,2022-09-08,39.3,True,M,51-60
EMP-03771,Sales,IC1,San Francisco,2023-02-28,33.6,True,F,31-40
EMP-03772,Sales,IC1,Remote,2021-08-10,52.5,True,M,41-50
EMP-03773,Operations,IC1,San Francisco,2021-04-20,56.2,True,M,51-60
EMP-03774,Engineering,IC1,New York,2022-09-12,39.2,True,M,31-40
EMP-03775,Operations,Senior,San Francisco,2023-07-24,28.7,True,F,22-30
EMP-03776,HR,IC2,Austin,2020-06-04,66.9,True,F,31-40
EMP-03777,Marketing,IC1,New York,2024-11-18,12.6,True,M,31-40
EMP-03778,HR,IC2,Seattle,2023-05-26,30.7,True,M,41-50
EMP-03779,Sales,Manager,Seattle,2020-07-08,65.7,True,M,22-30
EMP-03780,Engineering,Manager,New York,2023-12-11,24.0,True,M,51-60
EMP-03781,HR,Senior,San Francisco,2022-09-07,39.4,True,F,22-30
EMP-03782,Sales,Senior,Seattle,2024-08-25,15.4,False,F,51-60
EMP-03783,Marketing,IC1,San Francisco,2024-09-11,14.9,True,F,51-60
EMP-03784,Product,IC2,New York,2021-06-29,53.9,False,F,51-60
EMP-03785,Operations,IC2,Remote,2020-02-10,70.7,False,F,41-50
EMP-03786,Marketing,IC2,Seattle,2020-11-02,61.8,True,M,22-30
EMP-03787,Engineering,IC2,San Francisco,2022-07-31,40.6,True,M,41-50
EMP-03788,Sales,IC2,Remote,2020-12-03,60.8,True,M,22-30
EMP-03789,Finance,Manager,New York,2023-08-30,27.5,True,M,51-60
EMP-03790,Finance,Senior,Seattle,2023-01-03,35.4,True,F,31-40
EMP-03791,Sales,IC2,Remote,2022-08-10,40.3,True,NB,31-40
EMP-03792,Operations,Senior,San Francisco,2020-10-05,62.8,True,F,51-60
EMP-03793,Product,IC1,San Francisco,2023-04-14,32.1,True,M,22-30
EMP-03794,Sales,IC1,Remote,2022-06-14,42.2,True,M,22-30
EMP-03795,Operations,IC2,Remote,2024-08-12,15.9,True,F,31-40
EMP-03796,Operations,IC2,San Francisco,2020-09-29,63.0,False,F,41-50
EMP-03797,HR,IC1,Seattle,2022-04-16,44.2,True,M,41-50
EMP-03798,Operations,Senior,San Francisco,2021-09-11,51.4,True,F,41-50
EMP-03799,Engineering,IC2,Seattle,2024-08-01,16.2,False,F,51-60
EMP-03800,Operations,IC2,Seattle,2022-05-11,43.3,True,M,22-30
EMP-03801,Product,IC1,San Francisco,2022-07-19,41.0,True,M,31-40
EMP-03802,Engineering,IC1,Remote,2020-10-15,62.4,True,F,41-50
EMP-03803,Engineering,Senior,Remote,2021-12-24,47.9,True,F,41-50
EMP-03804,Sales,IC2,New York,2022-06-11,42.3,False,M,31-40
EMP-03805,Product,Manager,New York,2020-09-28,63.0,True,F,22-30
EMP-03806,Product,Manager,Seattle,2022-12-25,35.7,False,F,22-30
EMP-03807,Engineering,IC2,Seattle,2021-04-27,56.0,True,F,22-30
EMP-03808,Product,IC1,Seattle,2022-07-24,40.9,True,M,31-40
EMP-03809,Marketing,Senior,Austin,2020-09-04,63.8,True,NB,22-30
EMP-03810,Sales,Manager,Seattle,2020-06-04,66.9,True,M,31-40
EMP-03811,Product,IC2,Remote,2022-12-06,36.4,True,F,22-30
EMP-03812,Finance,Senior,New York,2021-03-29,56.9,True,F,41-50
EMP-03813,Operations,Senior,Seattle,2020-07-19,65.4,False,M,51-60
EMP-03814,Finance,IC2,Seattle,2024-08-10,15.9,True,M,31-40
EMP-03815,Product,IC2,New York,2020-05-03,67.9,True,F,31-40
EMP-03816,Finance,Senior,Remote,2020-01-01,72.0,True,F,51-60
EMP-03817,Engineering,Senior,Austin,2022-08-25,39.8,True,M,31-40
EMP-03818,Engineering,IC1,San Francisco,2024-11-17,12.6,True,M,51-60
EMP-03819,Product,IC1,New York,2022-05-04,43.6,True,M,22-30
EMP-03820,Operations,IC1,San Francisco,2021-10-01,50.7,True,M,51-60
EMP-03821,Engineering,IC1,Remote,2020-07-09,65.7,True,F,31-40
EMP-03822,Engineering,Manager,Austin,2024-05-21,18.6,True,F,22-30
EMP-03823,Engineering,IC1,New York,2021-05-30,54.9,True,NB,51-60
EMP-03824,Operations,IC1,San Francisco,2021-03-17,57.3,True,M,51-60
EMP-03825,Marketing,IC1,New York,2020-05-22,67.3,True,F,31-40
EMP-03826,Product,IC2,San Francisco,2023-04-29,31.6,True,M,51-60
EMP-03827,Marketing,IC2,Seattle,2021-06-16,54.3,True,F,22-30
EMP-03828,Sales,IC1,San Francisco,2020-08-14,64.5,False,M,41-50
EMP-03829,HR,IC1,Remote,2023-08-29,27.5,True,M,22-30
EMP-03830,Engineering,IC1,New York,2024-07-10,17.0,True,F,22-30
EMP-03831,Operations,IC2,Seattle,2022-08-06,40.4,True,M,41-50
EMP-03832,Product,IC1,Remote,2023-08-18,27.9,False,F,31-40
EMP-03833,HR,Manager,Seattle,2024-08-04,16.1,True,F,22-30
EMP-03834,Engineering,IC2,Seattle,2021-04-04,56.7,True,F,31-40
EMP-03835,Product,IC1,Seattle,2023-11-25,24.6,True,NB,22-30
EMP-03836,Product,Senior,New York,2021-07-04,53.7,True,M,41-50
EMP-03837,Sales,IC1,New York,2021-01-27,59.0,True,M,22-30
EMP-03838,Engineering,Senior,San Francisco,2024-11-22,12.5,True,F,41-50
EMP-03839,Finance,IC1,Austin,2022-04-24,43.9,True,F,31-40
EMP-03840,Engineering,IC2,San Francisco,2023-05-15,31.0,True,M,31-40
EMP-03841,HR,Senior,Austin,2020-07-28,65.1,True,F,31-40
EMP-03842,Operations,Manager,Seattle,2023-02-12,34.1,True,M,41-50
EMP-03843,Marketing,IC1,Austin,2024-10-26,13.4,True,M,22-30
EMP-03844,Finance,IC1,Austin,2021-10-07,50.5,True,M,31-40
EMP-03845,HR,IC2,Austin,2023-06-28,29.6,True,M,31-40
EMP-03846,Product,Manager,San Francisco,2020-08-06,64.8,True,M,51-60
EMP-03847,Operations,Manager,Austin,2021-02-10,58.5,True,M,22-30
EMP-03848,Product,IC1,Seattle,2024-01-06,23.2,True,M,41-50
EMP-03849,Marketing,IC1,Remote,2024-06-14,17.8,False,M,22-30
EMP-03850,Finance,IC2,Seattle,2023-10-09,26.1,True,M,22-30
EMP-03851,Product,IC1,Seattle,2022-06-06,42.5,True,F,22-30
EMP-03852,Product,IC1,New York,2021-07-11,53.5,True,M,22-30
EMP-03853,Sales,IC1,Austin,2021-07-03,53.7,True,M,31-40
EMP-03854,Operations,IC2,Seattle,2020-05-21,67.3,True,M,51-60
EMP-03855,Customer Success,Manager,Remote,2021-09-03,51.7,True,M,22-30
EMP-03856,Sales,Manager,Remote,2021-05-15,55.4,True,M,31-40
EMP-03857,HR,IC2,New York,2022-04-19,44.1,True,M,31-40
EMP-03858,Operations,IC2,San Francisco,2021-12-02,48.7,True,F,31-40
EMP-03859,Engineering,Senior,Austin,2024-04-19,19.7,True,F,31-40
EMP-03860,Engineering,IC1,San Francisco,2024-08-09,16.0,True,F,51-60
EMP-03861,HR,Senior,San Francisco,2024-04-14,19.9,True,M,22-30
EMP-03862,Operations,IC2,Remote,2024-03-10,21.0,False,M,41-50
EMP-03863,Operations,IC1,Remote,2021-08-18,52.2,True,M,31-40
EMP-03864,Sales,IC2,Remote,2020-10-07,62.7,True,F,31-40
EMP-03865,Engineering,IC1,Seattle,2021-02-27,57.9,True,M,31-40
EMP-03866,Sales,Senior,Seattle,2022-05-05,43.5,True,M,31-40
EMP-03867,Engineering,IC1,Seattle,2020-09-26,63.1,True,M,22-30
EMP-03868,Product,IC1,San Francisco,2020-06-02,66.9,True,F,22-30
EMP-03869,Finance,IC1,San Francisco,2021-09-05,51.6,True,F,31-40
EMP-03870,Engineering,Senior,San Francisco,2024-10-16,13.7,True,F,41-50
EMP-03871,Operations,IC2,New York,2021-10-23,50.0,True,M,22-30
EMP-03872,Sales,IC2,Austin,2020-03-23,69.3,True,M,41-50
EMP-03873,Marketing,IC2,Austin,2024-07-03,17.2,True,F,31-40
EMP-03874,Engineering,IC2,Remote,2022-08-04,40.5,True,M,51-60
EMP-03875,Product,IC1,Seattle,2022-06-17,42.1,True,M,31-40
EMP-03876,Engineering,Senior,Seattle,2023-12-20,23.7,True,F,22-30
EMP-03877,Customer Success,IC1,Austin,2023-07-22,28.8,True,F,51-60
EMP-03878,Operations,IC1,New York,2024-10-02,14.2,False,NB,22-30
EMP-03879,Sales,Senior,New York,2020-10-10,62.6,True,F,31-40
EMP-03880,Engineering,IC1,Seattle,2022-09-06,39.4,True,M,31-40
EMP-03881,Customer Success,IC1,Seattle,2020-06-21,66.3,True,F,31-40
EMP-03882,Product,IC2,New York,2023-09-12,27.0,True,F,51-60
EMP-03883,Engineering,IC2,Remote,2024-10-07,14.0,True,F,41-50
EMP-03884,Marketing,Senior,Remote,2022-12-22,35.8,True,F,41-50
EMP-03885,Customer Success,IC2,New York,2023-01-01,35.5,True,NB,51-60
EMP-03886,Engineering,IC2,New York,2022-02-01,46.6,True,F,31-40
EMP-03887,Engineering,Senior,Remote,2024-07-17,16.7,True,M,22-30
EMP-03888,Customer Success,IC1,New York,2023-10-30,25.4,False,F,41-50
EMP-03889,Engineering,IC1,New York,2021-09-24,51.0,False,F,31-40
EMP-03890,Engineering,IC2,Remote,2024-03-11,21.0,True,M,22-30
EMP-03891,Marketing,IC1,Austin,2022-02-25,45.8,True,M,31-40
EMP-03892,Operations,Manager,Remote,2022-07-31,40.6,True,F,51-60
EMP-03893,Sales,Senior,Seattle,2022-10-08,38.3,True,M,22-30
EMP-03894,Customer Success,IC1,New York,2021-02-01,58.8,True,F,41-50
EMP-03895,HR,IC1,Remote,2023-02-17,33.9,True,M,31-40
EMP-03896,Engineering,IC1,Seattle,2022-07-22,40.9,True,NB,22-30
EMP-03897,Customer Success,IC1,Austin,2023-12-31,23.4,False,M,41-50
EMP-03898,Sales,IC1,Seattle,2021-11-06,49.5,True,M,51-60
EMP-03899,Product,IC2,Remote,2022-07-24,40.9,False,M,31-40
EMP-03900,Marketing,Senior,New York,2021-04-09,56.6,True,F,31-40
EMP-03901,Product,Senior,Seattle,2020-10-12,62.5,True,M,31-40
EMP-03902,Engineering,IC1,San Francisco,2020-09-21,63.2,True,M,41-50
EMP-03903,Engineering,IC2,Austin,2020-11-15,61.4,True,F,22-30
EMP-03904,Sales,IC2,New York,2021-11-03,49.6,False,M,22-30
EMP-03905,Operations,Senior,San Francisco,2023-10-31,25.4,True,F,41-50
EMP-03906,Marketing,Senior,Remote,2022-03-30,44.7,True,F,31-40
EMP-03907,Customer Success,Manager,New York,2020-03-29,69.1,False,F,31-40
EMP-03908,Product,IC2,New York,2024-08-04,16.1,True,M,51-60
EMP-03909,Product,Senior,Seattle,2023-05-11,31.2,True,F,51-60
EMP-03910,Engineering,IC1,Remote,2022-03-31,44.7,True,M,51-60
EMP-03911,Engineering,IC2,Seattle,2024-10-28,13.3,True,F,31-40
EMP-03912,Product,IC1,New York,2022-09-27,38.7,True,F,51-60
EMP-03913,Finance,IC2,Remote,2020-11-29,60.9,True,M,41-50
EMP-03914,Operations,IC2,Seattle,2020-08-09,64.7,True,M,22-30
EMP-03915,Customer Success,IC1,New York,2020-02-10,70.7,True,M,41-50
EMP-03916,Engineering,IC1,Seattle,2024-09-27,14.3,True,M,22-30
EMP-03917,Operations,IC1,Austin,2020-03-08,69.8,True,F,41-50
EMP-03918,Product,IC1,New York,2022-09-14,39.1,True,F,41-50
EMP-03919,Engineering,IC1,Remote,2024-12-04,12.1,True,M,41-50
EMP-03920,Operations,IC1,Remote,2021-05-28,54.9,True,F,22-30
EMP-03921,Marketing,IC1,New York,2024-07-18,16.7,True,F,41-50
EMP-03922,Engineering,IC1,Austin,2024-07-03,17.2,True,F,22-30
EMP-03923,Sales,Manager,New York,2024-06-09,18.0,False,M,51-60
EMP-03924,Product,IC1,San Francisco,2024-07-13,16.9,True,F,41-50
EMP-03925,Finance,IC1,New York,2023-02-24,33.7,True,F,22-30
EMP-03926,Sales,IC2,Remote,2023-07-02,29.4,True,F,22-30
EMP-03927,Customer Success,Senior,San Francisco,2021-11-25,48.9,True,M,41-50
EMP-03928,Engineering,Senior,San Francisco,2022-11-05,37.4,False,M,31-40
EMP-03929,Product,IC1,San Francisco,2021-04-21,56.2,True,F,41-50
EMP-03930,Sales,IC2,San Francisco,2022-12-21,35.9,True,F,31-40
EMP-03931,Sales,Senior,Seattle,2022-05-30,42.7,True,F,41-50
EMP-03932,Product,Senior,San Francisco,2021-03-07,57.7,True,M,22-30
EMP-03933,HR,Senior,San Francisco,2024-08-20,15.6,True,F,31-40
EMP-03934,Operations,Senior,New York,2020-09-24,63.1,True,M,51-60
EMP-03935,Customer Success,Senior,San Francisco,2022-11-24,36.8,True,M,41-50
EMP-03936,Operations,IC2,New York,2022-02-17,46.1,True,F,22-30
EMP-03937,Operations,IC2,Remote,2024-05-18,18.7,True,M,51-60
EMP-03938,Marketing,IC2,Remote,2021-05-08,55.6,True,M,22-30
EMP-03939,Operations,Senior,New York,2024-05-04,19.2,True,F,41-50
EMP-03940,Product,IC1,Seattle,2024-02-01,22.3,True,F,31-40
EMP-03941,Product,Manager,Remote,2024-11-25,12.4,True,M,31-40
EMP-03942,Product,IC1,Austin,2021-10-22,50.0,True,F,22-30
EMP-03943,Sales,IC2,San Francisco,2023-09-10,27.1,True,M,22-30
EMP-03944,Product,Senior,Seattle,2023-08-20,27.8,True,M,51-60
EMP-03945,Customer Success,IC1,Seattle,2023-07-23,28.7,False,M,51-60
EMP-03946,Product,IC2,Seattle,2024-09-03,15.1,True,M,31-40
EMP-03947,Engineering,IC1,Seattle,2022-10-09,38.3,True,NB,22-30
EMP-03948,Sales,IC2,Remote,2023-05-09,31.2,True,M,51-60
EMP-03949,Engineering,IC1,New York,2024-01-08,23.1,True,F,31-40
EMP-03950,Engineering,IC2,Austin,2023-09-09,27.1,True,F,31-40
EMP-03951,Engineering,IC2,Remote,2022-11-24,36.8,True,NB,31-40
EMP-03952,Sales,Manager,Austin,2022-09-03,39.5,True,M,31-40
EMP-03953,Sales,Manager,Remote,2021-04-26,56.0,True,F,31-40
EMP-03954,Finance,IC1,Remote,2021-12-28,47.8,False,F,41-50
EMP-03955,Finance,Senior,San Francisco,2021-04-24,56.1,False,M,31-40
EMP-03956,Sales,IC1,Remote,2022-12-24,35.8,True,M,51-60
EMP-03957,Product,IC1,Austin,2022-10-28,37.7,True,M,31-40
EMP-03958,Product,IC1,Seattle,2023-08-17,27.9,True,F,31-40
EMP-03959,Finance,Manager,Austin,2020-12-08,60.6,False,F,31-40
EMP-03960,Engineering,Manager,Austin,2023-12-25,23.6,True,M,41-50
EMP-03961,Engineering,IC1,Remote,2023-12-18,23.8,True,F,22-30
EMP-03962,Finance,IC1,San Francisco,2020-11-27,61.0,False,M,22-30
EMP-03963,Sales,IC1,New York,2021-03-13,57.5,True,F,41-50
EMP-03964,Engineering,IC2,Seattle,2024-05-30,18.3,True,M,22-30
EMP-03965,Engineering,IC2,San Francisco,2020-06-22,66.3,True,F,41-50
EMP-03966,Customer Success,IC1,Seattle,2021-07-12,53.4,True,M,51-60
EMP-03967,Operations,Senior,New York,2021-06-10,54.5,True,M,31-40
EMP-03968,HR,IC1,Remote,2021-10-20,50.1,True,F,22-30
EMP-03969,Sales,Manager,Seattle,2020-01-26,71.2,False,M,31-40
EMP-03970,Sales,Senior,New York,2022-03-30,44.7,True,M,41-50
EMP-03971,Customer Success,IC2,Seattle,2021-08-27,51.9,True,F,31-40
EMP-03972,Customer Success,Senior,Seattle,2021-02-09,58.5,False,M,41-50
EMP-03973,Engineering,Senior,New York,2020-08-19,64.3,True,F,41-50
EMP-03974,Operations,IC1,Seattle,2021-06-16,54.3,True,M,31-40
EMP-03975,Engineering,IC1,New York,2024-04-22,19.6,True,M,41-50
EMP-03976,Engineering,Manager,Seattle,2021-05-19,55.2,True,M,31-40
EMP-03977,HR,IC1,Seattle,2024-08-19,15.6,True,NB,31-40
EMP-03978,Sales,IC1,New York,2020-06-27,66.1,True,M,41-50
EMP-03979,Customer Success,IC2,New York,2020-05-11,67.7,True,F,22-30
EMP-03980,Engineering,Senior,Seattle,2024-01-18,22.8,True,NB,31-40
EMP-03981,Sales,Senior,New York,2020-12-13,60.5,True,M,41-50
EMP-03982,Operations,Manager,Remote,2021-06-23,54.1,True,F,41-50
EMP-03983,Operations,IC2,Austin,2022-02-10,46.3,True,F,31-40
EMP-03984,Engineering,IC1,Seattle,2023-11-30,24.4,True,M,41-50
EMP-03985,Product,IC2,New York,2020-03-16,69.5,True,M,31-40
EMP-03986,Marketing,Senior,Austin,2021-08-01,52.8,True,M,51-60
EMP-03987,Engineering,IC1,Seattle,2022-05-03,43.6,True,F,41-50
EMP-03988,Customer Success,IC1,Remote,2024-02-24,21.5,True,F,31-40
EMP-03989,Operations,IC1,Remote,2020-07-12,65.6,True,M,31-40
EMP-03990,Engineering,IC2,Remote,2023-03-31,32.5,True,M,41-50
EMP-03991,Engineering,Senior,Remote,2020-12-12,60.5,True,F,51-60
EMP-03992,Engineering,Senior,Austin,2022-08-08,40.4,True,M,22-30
EMP-03993,Operations,Manager,New York,2023-10-16,25.9,True,F,31-40
EMP-03994,Engineering,IC1,Austin,2024-11-27,12.3,True,M,22-30
EMP-03995,Sales,Manager,Remote,2024-05-26,18.5,True,F,31-40
EMP-03996,Sales,Senior,Austin,2023-01-15,35.0,True,F,41-50
EMP-03997,Marketing,IC1,San Francisco,2023-07-09,29.2,False,M,22-30
EMP-03998,Engineering,Manager,San Francisco,2020-08-01,64.9,True,M,41-50
EMP-03999,Engineering,IC1,Remote,2024-08-15,15.8,False,M,51-60
EMP-04000,Customer Success,Senior,Seattle,2024-10-11,13.9,False,M,51-60
EMP-04001,Operations,Senior,Austin,2021-07-26,53.0,True,M,22-30
EMP-04002,Finance,Senior,Remote,2022-02-18,46.1,True,F,41-50
EMP-04003,Engineering,IC2,Austin,2020-09-18,63.3,True,M,51-60
EMP-04004,Product,IC1,Remote,2021-12-30,47.7,True,M,22-30
EMP-04005,Marketing,IC2,Austin,2020-10-09,62.6,True,F,31-40
EMP-04006,Product,IC2,Seattle,2024-07-29,16.3,True,F,51-60
EMP-04007,Operations,Senior,Remote,2024-01-30,22.4,True,M,22-30
EMP-04008,Marketing,Senior,Seattle,2023-11-04,25.3,False,F,51-60
EMP-04009,Engineering,Manager,San Francisco,2020-12-27,60.0,True,F,31-40
EMP-04010,Operations,IC1,San Francisco,2024-01-12,23.0,True,F,22-30
EMP-04011,Customer Success,Senior,Seattle,2021-03-16,57.4,True,M,31-40
EMP-04012,Engineering,Manager,San Francisco,2020-04-02,69.0,True,M,31-40
EMP-04013,Sales,Senior,San Francisco,2024-07-02,17.2,True,F,31-40
EMP-04014,Product,IC1,New York,2022-01-22,47.0,True,F,31-40
EMP-04015,Product,IC1,Remote,2022-05-16,43.2,True,F,31-40
EMP-04016,Engineering,IC1,Seattle,2023-12-18,23.8,False,M,31-40
EMP-04017,Marketing,IC2,Seattle,2020-05-21,67.3,True,F,22-30
EMP-04018,Customer Success,IC2,Austin,2023-08-07,28.2,True,F,41-50
EMP-04019,Sales,Manager,Austin,2023-12-26,23.5,True,M,31-40
EMP-04020,Engineering,IC2,Remote,2022-01-18,47.1,True,M,41-50
EMP-04021,Marketing,IC1,Seattle,2024-09-08,15.0,True,F,41-50
EMP-04022,Product,IC2,Remote,2021-10-14,50.3,True,F,31-40
EMP-04023,Operations,Senior,New York,2021-12-01,48.7,True,M,22-30
EMP-04024,Sales,Manager,New York,2022-09-24,38.8,False,F,51-60
EMP-04025,Engineering,Senior,Seattle,2020-02-18,70.4,True,F,41-50
EMP-04026,Engineering,IC2,San Francisco,2023-08-18,27.9,True,F,22-30
EMP-04027,Finance,IC2,Seattle,2022-05-30,42.7,True,F,41-50
EMP-04028,Product,Senior,Seattle,2023-04-28,31.6,True,F,22-30
EMP-04029,Finance,IC2,New York,2023-03-05,33.4,True,M,22-30
EMP-04030,Engineering,IC1,Remote,2021-07-08,53.6,True,M,31-40
EMP-04031,Product,IC1,Austin,2021-02-07,58.6,True,F,22-30
EMP-04032,Sales,IC1,New York,2022-06-10,42.3,True,M,51-60
EMP-04033,Customer Success,Senior,New York,2022-05-14,43.2,True,F,51-60
EMP-04034,Customer Success,IC1,San Francisco,2021-08-24,52.0,True,F,41-50
EMP-04035,Engineering,IC1,Remote,2020-12-06,60.7,True,M,22-30
EMP-04036,Product,IC1,New York,2024-11-15,12.7,True,F,31-40
EMP-04037,Engineering,IC2,Seattle,2021-12-04,48.6,True,F,31-40
EMP-04038,Sales,IC2,Seattle,2020-11-13,61.5,True,M,31-40
EMP-04039,Sales,Senior,New York,2021-09-09,51.5,True,M,22-30
EMP-04040,Operations,IC1,New York,2023-10-18,25.8,False,F,31-40
EMP-04041,Customer Success,IC1,Seattle,2021-01-16,59.3,True,M,31-40
EMP-04042,Product,IC2,Remote,2020-08-20,64.3,True,F,51-60
EMP-04043,Sales,IC1,Austin,2023-09-29,26.5,True,M,51-60
EMP-04044,Operations,IC1,Austin,2024-04-21,19.6,True,M,31-40
EMP-04045,Operations,IC1,Seattle,2022-03-27,44.8,False,M,41-50
EMP-04046,Engineering,Senior,San Francisco,2021-07-06,53.6,False,F,22-30
EMP-04047,Product,Senior,Remote,2024-04-01,20.3,False,M,22-30
EMP-04048,Sales,IC1,Remote,2022-05-05,43.5,False,M,51-60
EMP-04049,Engineering,IC1,Seattle,2022-03-29,44.8,True,F,41-50
EMP-04050,Engineering,Manager,Seattle,2024-05-13,18.9,True,M,22-30
EMP-04051,Engineering,Senior,San Francisco,2020-07-01,66.0,True,M,31-40
EMP-04052,Marketing,IC2,San Francisco,2022-11-30,36.6,True,M,51-60
EMP-04053,Product,Senior,Austin,2024-04-23,19.6,True,M,31-40
EMP-04054,Engineering,Senior,Remote,2021-01-31,58.8,True,F,22-30
EMP-04055,Engineering,Senior,San Francisco,2024-09-23,14.5,True,M,51-60
