sender_id,receiver_id,sender_dept,receiver_dept,interaction_type,duration_minutes,is_cross_department,week
EMP-00256,EMP-01539,Engineering,Engineering,email,3.2,False,2025-W01
EMP-01157,EMP-00244,HR,HR,email,7.3,False,2025-W17
EMP-00130,EMP-02999,Engineering,Engineering,email,1.7,False,2025-W13
EMP-04254,EMP-04524,Engineering,Engineering,meeting,1.2,False,2025-W28
EMP-03199,EMP-00696,Sales,Sales,email,4.0,False,2025-W01
EMP-00037,EMP-04775,Operations,Operations,meeting,19.5,False,2025-W23
EMP-02712,EMP-01042,Product,Sales,chat,0.4,True,2025-W21
EMP-03333,EMP-03270,Engineering,Engineering,chat,0.4,False,2025-W19
EMP-02172,EMP-00244,HR,HR,email,1.6,False,2025-W09
EMP-04893,EMP-04529,Sales,Sales,meeting,30.8,False,2025-W12
EMP-03608,EMP-04561,Product,Product,chat,1.2,False,2025-W14
EMP-02810,EMP-02343,Engineering,Engineering,meeting,2.8,False,2025-W34
EMP-00599,EMP-02521,Sales,Sales,meeting,2.2,False,2025-W38
EMP-00313,EMP-02928,Engineering,Engineering,email,0.2,False,2025-W38
EMP-01515,EMP-04533,Engineering,HR,chat,2.8,True,2025-W10
EMP-04853,EMP-04030,Engineering,Engineering,meeting,42.7,False,2025-W07
EMP-01620,EMP-02960,Customer Success,Customer Success,email,1.7,False,2025-W34
EMP-01898,EMP-00778,Operations,Marketing,meeting,10.3,True,2025-W38
EMP-03114,EMP-01337,Operations,HR,meeting,22.8,True,2025-W17
EMP-03781,EMP-03353,HR,Engineering,email,15.1,True,2025-W34
EMP-00565,EMP-03846,Product,Product,meeting,55.8,False,2025-W37
EMP-03794,EMP-02075,Sales,Sales,email,7.4,False,2025-W08
EMP-01292,EMP-03494,Operations,Engineering,meeting,21.2,True,2025-W24
EMP-03435,EMP-02674,Operations,Engineering,chat,1.1,True,2025-W18
EMP-03642,EMP-02876,Engineering,Engineering,email,12.5,False,2025-W12
EMP-02399,EMP-02013,Product,Product,meeting,17.9,False,2025-W37
EMP-01945,EMP-03337,Engineering,Engineering,email,1.0,False,2025-W28
EMP-00989,EMP-01414,Sales,Sales,email,0.4,False,2025-W18
EMP-02014,EMP-01323,Marketing,Operations,meeting,0.3,True,2025-W12
EMP-04682,EMP-04097,Sales,Operations,email,0.6,True,2025-W23
EMP-03384,EMP-04044,Operations,Operations,chat,1.5,False,2025-W12
EMP-02697,EMP-02426,Product,Product,email,2.3,False,2025-W04
EMP-03426,EMP-04134,Product,Product,email,18.2,False,2025-W01
EMP-03679,EMP-01360,Marketing,Marketing,email,3.5,False,2025-W24
EMP-00990,EMP-00668,Engineering,Engineering,meeting,3.5,False,2025-W02
EMP-01689,EMP-00764,Engineering,Engineering,meeting,7.9,False,2025-W29
EMP-02334,EMP-01476,Customer Success,Customer Success,meeting,54.7,False,2025-W18
EMP-02012,EMP-04836,Product,Product,meeting,20.0,False,2025-W30
EMP-01640,EMP-01737,HR,HR,email,8.2,False,2025-W27
EMP-04967,EMP-04315,Operations,Operations,meeting,20.4,False,2025-W10
EMP-04126,EMP-01669,Operations,Operations,chat,7.7,False,2025-W29
EMP-01470,EMP-01276,Customer Success,Customer Success,email,15.0,False,2025-W34
EMP-03743,EMP-03101,Finance,Finance,email,16.2,False,2025-W11
EMP-04261,EMP-04200,Sales,Sales,email,4.5,False,2025-W04
EMP-03995,EMP-03285,Sales,Sales,email,2.8,False,2025-W16
EMP-01069,EMP-00082,Customer Success,Sales,meeting,5.4,True,2025-W39
EMP-02506,EMP-03622,Customer Success,Customer Success,chat,5.6,False,2025-W11
EMP-02385,EMP-00418,HR,HR,email,4.0,False,2025-W06
EMP-03933,EMP-02800,HR,HR,meeting,72.2,False,2025-W06
EMP-01364,EMP-02243,Operations,Engineering,email,4.6,True,2025-W29
EMP-01236,EMP-04527,Marketing,Marketing,email,9.5,False,2025-W16
EMP-04482,EMP-03275,Sales,Sales,meeting,28.5,False,2025-W23
EMP-00129,EMP-00983,Sales,Sales,meeting,58.2,False,2025-W32
EMP-02392,EMP-03729,Operations,Operations,meeting,21.6,False,2025-W20
EMP-02433,EMP-01542,Sales,Engineering,chat,1.1,True,2025-W07
EMP-04920,EMP-02379,HR,HR,chat,2.7,False,2025-W15
EMP-02773,EMP-03951,Engineering,Engineering,email,1.6,False,2025-W14
EMP-01955,EMP-03607,Engineering,Engineering,meeting,36.7,False,2025-W18
EMP-04964,EMP-04084,Sales,Sales,meeting,3.4,False,2025-W02
EMP-04093,EMP-02708,Marketing,Marketing,email,6.4,False,2025-W25
EMP-01825,EMP-00804,Engineering,Engineering,email,14.7,False,2025-W32
EMP-02800,EMP-04235,HR,HR,email,9.6,False,2025-W21
EMP-04041,EMP-03569,Customer Success,Customer Success,email,3.4,False,2025-W36
EMP-02036,EMP-04555,HR,HR,meeting,11.6,False,2025-W04
EMP-02881,EMP-04085,HR,Product,email,2.3,True,2025-W22
EMP-03116,EMP-01502,Engineering,Customer Success,chat,3.0,True,2025-W34
EMP-00388,EMP-04093,Marketing,Marketing,email,0.2,False,2025-W15
EMP-03191,EMP-00399,Sales,Sales,email,3.4,False,2025-W30
EMP-01566,EMP-02610,Engineering,Engineering,email,15.2,False,2025-W32
EMP-01721,EMP-01111,Engineering,Engineering,meeting,10.8,False,2025-W18
EMP-01653,EMP-00802,Sales,Engineering,email,4.4,True,2025-W37
EMP-02113,EMP-04971,Sales,Sales,meeting,11.7,False,2025-W11
EMP-00177,EMP-00538,HR,HR,chat,2.2,False,2025-W09
EMP-02955,EMP-03929,Product,Product,email,12.5,False,2025-W21
EMP-04902,EMP-04919,Sales,Sales,email,1.8,False,2025-W04
EMP-01251,EMP-00696,Sales,Sales,chat,3.3,False,2025-W09
EMP-01391,EMP-03818,Finance,Engineering,email,8.0,True,2025-W10
EMP-01467,EMP-01799,Sales,Engineering,meeting,20.9,True,2025-W11
EMP-01096,EMP-00566,Marketing,HR,email,11.6,True,2025-W34
EMP-00174,EMP-00747,Product,Product,email,3.4,False,2025-W21
EMP-03056,EMP-03751,Finance,Product,email,0.1,True,2025-W29
EMP-00595,EMP-04931,Operations,Operations,chat,4.8,False,2025-W22
EMP-01836,EMP-03822,Engineering,Engineering,meeting,17.4,False,2025-W36
EMP-00864,EMP-03094,Product,Product,meeting,7.7,False,2025-W17
EMP-00463,EMP-03532,Engineering,Engineering,email,1.4,False,2025-W39
EMP-02770,EMP-02072,Operations,Operations,chat,3.2,False,2025-W39
EMP-04970,EMP-02039,Product,Product,email,4.5,False,2025-W27
EMP-04843,EMP-01377,Customer Success,Sales,email,1.7,True,2025-W38
EMP-00378,EMP-00904,Engineering,Engineering,email,1.0,False,2025-W25
EMP-01093,EMP-00789,Engineering,Engineering,email,5.6,False,2025-W12
EMP-02293,EMP-03588,Sales,Sales,email,16.5,False,2025-W24
EMP-04992,EMP-02455,Sales,Sales,meeting,33.7,False,2025-W28
EMP-01207,EMP-01903,Operations,Operations,chat,4.0,False,2025-W23
EMP-00453,EMP-00822,Engineering,Engineering,meeting,47.9,False,2025-W03
EMP-03670,EMP-00794,Engineering,Engineering,email,1.2,False,2025-W39
EMP-04194,EMP-01460,Product,Customer Success,email,2.7,True,2025-W13
EMP-02891,EMP-03665,Operations,Operations,email,0.4,False,2025-W08
EMP-01510,EMP-00387,Marketing,Marketing,meeting,1.2,False,2025-W10
EMP-01478,EMP-02273,Operations,Operations,email,2.4,False,2025-W04
EMP-01431,EMP-03071,Engineering,Engineering,email,4.0,False,2025-W18
EMP-02007,EMP-02609,Operations,Operations,email,0.4,False,2025-W29
EMP-02559,EMP-04216,HR,Sales,email,1.7,True,2025-W09
EMP-00491,EMP-02768,Marketing,Engineering,email,1.1,True,2025-W28
EMP-04613,EMP-00557,Product,Engineering,email,0.3,True,2025-W31
EMP-04514,EMP-03877,Product,Customer Success,email,17.6,True,2025-W39
EMP-02013,EMP-01116,Product,Engineering,meeting,4.8,True,2025-W32
EMP-01517,EMP-03646,Engineering,Engineering,meeting,58.1,False,2025-W32
EMP-03594,EMP-00625,Sales,Customer Success,meeting,86.2,True,2025-W12
EMP-00021,EMP-03680,Operations,Operations,chat,0.2,False,2025-W01
EMP-00053,EMP-01674,Sales,Sales,email,4.2,False,2025-W30
EMP-01196,EMP-01476,Marketing,Customer Success,email,6.2,True,2025-W36
EMP-00241,EMP-04837,Product,Product,chat,0.6,False,2025-W28
EMP-04758,EMP-04917,Engineering,Engineering,chat,4.3,False,2025-W38
EMP-00951,EMP-00523,Operations,Operations,chat,0.1,False,2025-W17
EMP-02565,EMP-02269,Product,Product,chat,1.6,False,2025-W28
EMP-04496,EMP-03043,Sales,Sales,meeting,43.1,False,2025-W28
EMP-04218,EMP-04954,Engineering,Engineering,email,1.6,False,2025-W17
EMP-01464,EMP-01032,Engineering,Engineering,email,17.5,False,2025-W13
EMP-01438,EMP-00337,Operations,Operations,meeting,14.1,False,2025-W26
EMP-04092,EMP-02402,Engineering,Engineering,chat,0.6,False,2025-W02
EMP-00675,EMP-00854,Customer Success,Operations,chat,1.2,True,2025-W33
EMP-03763,EMP-01871,Engineering,Engineering,email,2.7,False,2025-W28
EMP-01021,EMP-00859,Engineering,Engineering,meeting,18.3,False,2025-W26
EMP-02173,EMP-03988,Customer Success,Customer Success,email,7.4,False,2025-W06
EMP-00376,EMP-00855,Product,Finance,meeting,8.1,True,2025-W35
EMP-01259,EMP-00885,Marketing,HR,email,0.7,True,2025-W38
EMP-01431,EMP-03921,Engineering,Marketing,email,1.1,True,2025-W34
EMP-03344,EMP-01871,Engineering,Engineering,email,0.1,False,2025-W19
EMP-00228,EMP-04176,Customer Success,Customer Success,email,2.7,False,2025-W13
EMP-02055,EMP-03441,Customer Success,Customer Success,meeting,12.3,False,2025-W19
EMP-00999,EMP-01143,Sales,Sales,email,0.4,False,2025-W27
EMP-00922,EMP-03458,Finance,Operations,meeting,32.5,True,2025-W09
EMP-04020,EMP-04661,Engineering,Engineering,chat,0.2,False,2025-W30
EMP-04236,EMP-02515,Marketing,Marketing,chat,1.0,False,2025-W22
EMP-02769,EMP-00674,Engineering,Engineering,email,1.0,False,2025-W15
EMP-04279,EMP-01670,Product,Marketing,email,1.6,True,2025-W16
EMP-02602,EMP-01664,Sales,Sales,email,6.1,False,2025-W27
EMP-00294,EMP-03580,Product,Customer Success,email,3.2,True,2025-W04
EMP-03812,EMP-02439,Finance,Product,meeting,23.5,True,2025-W08
EMP-04335,EMP-00055,Marketing,Customer Success,meeting,6.2,True,2025-W19
EMP-04020,EMP-01930,Engineering,Engineering,email,6.2,False,2025-W35
EMP-00734,EMP-00214,Product,Product,meeting,14.6,False,2025-W02
EMP-01696,EMP-00178,Marketing,Marketing,chat,0.9,False,2025-W17
EMP-03039,EMP-01812,HR,Operations,meeting,4.2,True,2025-W26
EMP-02568,EMP-04065,Product,Product,email,2.3,False,2025-W29
EMP-03896,EMP-04196,Engineering,Engineering,meeting,28.9,False,2025-W18
EMP-04002,EMP-03576,Finance,Finance,chat,4.8,False,2025-W31
EMP-03096,EMP-04758,Engineering,Engineering,email,1.8,False,2025-W05
EMP-04533,EMP-00643,HR,HR,meeting,13.1,False,2025-W02
EMP-01903,EMP-03608,Operations,Product,meeting,47.9,True,2025-W28
EMP-02104,EMP-04896,Finance,Finance,email,3.9,False,2025-W31
EMP-00449,EMP-04633,Sales,Sales,meeting,27.0,False,2025-W02
EMP-00737,EMP-04874,Engineering,Engineering,chat,1.0,False,2025-W30
EMP-04562,EMP-02547,Operations,Product,meeting,26.8,True,2025-W16
EMP-02275,EMP-01455,Sales,Sales,email,3.7,False,2025-W15
EMP-03219,EMP-03927,Customer Success,Customer Success,meeting,51.2,False,2025-W37
EMP-04279,EMP-02208,Product,Product,meeting,12.8,False,2025-W31
EMP-00262,EMP-00263,Engineering,Engineering,email,1.0,False,2025-W26
EMP-03203,EMP-02489,Operations,Operations,email,1.9,False,2025-W39
EMP-00522,EMP-02192,HR,HR,meeting,0.6,False,2025-W32
EMP-03417,EMP-00719,Product,Product,meeting,6.2,False,2025-W11
EMP-02892,EMP-03115,Customer Success,Operations,email,1.9,True,2025-W25
EMP-04503,EMP-01345,Engineering,Engineering,email,6.5,False,2025-W35
EMP-00850,EMP-00323,HR,Engineering,email,2.8,True,2025-W37
EMP-02254,EMP-00359,Engineering,Engineering,email,0.8,False,2025-W22
EMP-01410,EMP-00868,Operations,Product,meeting,21.4,True,2025-W08
EMP-03098,EMP-02913,Operations,Operations,email,3.7,False,2025-W07
EMP-02563,EMP-04528,Engineering,Engineering,chat,2.4,False,2025-W16
EMP-04277,EMP-01803,Product,Product,chat,5.2,False,2025-W12
EMP-01259,EMP-01221,Marketing,Marketing,email,3.6,False,2025-W35
EMP-02557,EMP-01082,Product,Engineering,chat,6.1,True,2025-W21
EMP-03225,EMP-02544,Product,Product,meeting,31.9,False,2025-W28
EMP-04626,EMP-01756,Engineering,Engineering,email,2.3,False,2025-W14
EMP-03629,EMP-02708,Marketing,Marketing,email,6.9,False,2025-W05
EMP-04694,EMP-00535,Engineering,Engineering,email,12.1,False,2025-W03
EMP-04219,EMP-01991,Product,Product,email,2.8,False,2025-W06
EMP-04214,EMP-01684,Marketing,Marketing,email,1.3,False,2025-W16
EMP-02644,EMP-01332,Product,Product,email,21.2,False,2025-W19
EMP-00926,EMP-00611,Marketing,Marketing,email,1.5,False,2025-W29
EMP-03947,EMP-03711,Engineering,Engineering,email,1.3,False,2025-W19
EMP-01594,EMP-03667,Customer Success,Customer Success,email,0.3,False,2025-W31
EMP-04594,EMP-02265,HR,Sales,chat,4.8,True,2025-W18
EMP-04238,EMP-00272,Engineering,Sales,email,9.7,True,2025-W04
EMP-01945,EMP-00041,Engineering,Finance,meeting,9.2,True,2025-W38
EMP-00925,EMP-00718,Operations,Operations,email,1.5,False,2025-W34
EMP-03975,EMP-03133,Engineering,Engineering,email,2.9,False,2025-W21
EMP-01193,EMP-03205,Sales,Sales,email,2.3,False,2025-W28
EMP-02380,EMP-03772,Sales,Sales,email,1.6,False,2025-W15
EMP-03302,EMP-01290,Engineering,Engineering,chat,0.1,False,2025-W11
EMP-03472,EMP-04897,Product,Product,email,7.1,False,2025-W23
EMP-02950,EMP-01080,Engineering,Engineering,chat,7.0,False,2025-W32
EMP-02048,EMP-03847,Operations,Operations,email,18.4,False,2025-W35
EMP-04154,EMP-00649,Product,Product,email,3.2,False,2025-W09
EMP-01149,EMP-04605,Marketing,Marketing,email,7.4,False,2025-W31
EMP-01771,EMP-04071,Engineering,Engineering,meeting,6.1,False,2025-W15
EMP-04434,EMP-01425,Sales,Sales,email,4.6,False,2025-W03
EMP-02266,EMP-03206,Sales,Sales,email,0.2,False,2025-W35
EMP-02023,EMP-04104,Product,Product,email,3.7,False,2025-W17
EMP-03529,EMP-02693,Marketing,Marketing,email,0.2,False,2025-W26
EMP-04169,EMP-00611,Marketing,Marketing,meeting,52.3,False,2025-W26
EMP-02435,EMP-01999,Customer Success,Customer Success,chat,4.9,False,2025-W18
EMP-00469,EMP-00272,Sales,Sales,meeting,3.4,False,2025-W30
EMP-03708,EMP-03060,Customer Success,Customer Success,meeting,52.4,False,2025-W09
EMP-02533,EMP-03938,Marketing,Marketing,email,5.0,False,2025-W07
EMP-00984,EMP-03808,Product,Product,meeting,98.1,False,2025-W01
EMP-04309,EMP-04955,HR,HR,email,2.1,False,2025-W35
EMP-02594,EMP-00921,Engineering,Product,meeting,16.7,True,2025-W28
EMP-02067,EMP-02345,Finance,Finance,email,12.4,False,2025-W23
EMP-01388,EMP-02531,Product,Product,chat,4.7,False,2025-W05
EMP-02064,EMP-04097,Operations,Operations,email,1.2,False,2025-W13
EMP-03570,EMP-03436,Sales,Sales,email,21.6,False,2025-W11
EMP-01275,EMP-00518,HR,HR,meeting,5.0,False,2025-W27
EMP-01069,EMP-01242,Customer Success,Customer Success,chat,3.1,False,2025-W33
EMP-01701,EMP-03949,Engineering,Engineering,email,10.0,False,2025-W28
EMP-03059,EMP-03454,Sales,Sales,chat,5.1,False,2025-W39
EMP-01468,EMP-01859,Sales,Sales,meeting,2.4,False,2025-W34
EMP-04168,EMP-00617,Finance,Operations,meeting,54.7,True,2025-W32
EMP-00370,EMP-02676,Engineering,Engineering,email,11.1,False,2025-W22
EMP-00780,EMP-04064,Engineering,Engineering,email,3.9,False,2025-W12
EMP-02011,EMP-04308,Engineering,Marketing,email,2.0,True,2025-W17
EMP-02506,EMP-02055,Customer Success,Customer Success,email,13.3,False,2025-W01
EMP-00646,EMP-02640,Operations,Finance,email,1.6,True,2025-W34
EMP-03552,EMP-01422,Operations,Sales,meeting,70.9,True,2025-W32
EMP-03643,EMP-01555,Customer Success,Customer Success,email,2.6,False,2025-W17
EMP-01311,EMP-02998,Sales,Sales,chat,5.3,False,2025-W13
EMP-01221,EMP-03712,Marketing,Marketing,meeting,6.9,False,2025-W02
EMP-01999,EMP-01570,Customer Success,Customer Success,email,23.3,False,2025-W11
EMP-02171,EMP-03635,Customer Success,Customer Success,chat,1.0,False,2025-W15
EMP-00407,EMP-00963,Product,Product,chat,0.6,False,2025-W35
EMP-04505,EMP-02608,Customer Success,Customer Success,meeting,11.3,False,2025-W17
EMP-04497,EMP-02427,HR,Customer Success,email,5.3,True,2025-W09
EMP-00404,EMP-03139,Engineering,Engineering,email,1.2,False,2025-W18
EMP-02804,EMP-01431,Engineering,Engineering,chat,0.6,False,2025-W19
EMP-02107,EMP-03019,Engineering,Engineering,email,2.8,False,2025-W11
EMP-00305,EMP-02946,Customer Success,Customer Success,email,1.8,False,2025-W19
EMP-01400,EMP-04049,Engineering,Engineering,meeting,4.1,False,2025-W35
EMP-00077,EMP-00829,Finance,Finance,email,16.0,False,2025-W29
EMP-02589,EMP-00458,Sales,Sales,email,11.2,False,2025-W02
EMP-04428,EMP-03367,Marketing,Product,meeting,42.5,True,2025-W18
EMP-04568,EMP-03011,HR,Engineering,meeting,45.7,True,2025-W28
EMP-02277,EMP-01012,Product,Product,email,8.7,False,2025-W04
EMP-03789,EMP-03957,Finance,Product,meeting,98.8,True,2025-W36
EMP-02959,EMP-03976,Engineering,Engineering,meeting,46.2,False,2025-W39
EMP-00801,EMP-02770,Operations,Operations,email,1.2,False,2025-W14
EMP-00762,EMP-04099,Finance,Finance,chat,1.4,False,2025-W24
EMP-03624,EMP-01954,Customer Success,Sales,email,3.8,True,2025-W38
EMP-03086,EMP-01576,Engineering,Engineering,email,16.8,False,2025-W31
EMP-04110,EMP-03941,Product,Product,email,3.9,False,2025-W15
EMP-00954,EMP-04876,Customer Success,Sales,chat,0.4,True,2025-W22
EMP-02324,EMP-03680,Operations,Operations,chat,1.3,False,2025-W35
EMP-03673,EMP-02867,Engineering,Engineering,meeting,11.9,False,2025-W19
EMP-03217,EMP-03446,Engineering,Engineering,email,4.5,False,2025-W24
EMP-02694,EMP-00373,Engineering,Engineering,email,0.6,False,2025-W02
EMP-01271,EMP-00767,HR,Finance,meeting,45.4,True,2025-W32
EMP-00700,EMP-02505,Engineering,Engineering,email,0.7,False,2025-W17
EMP-03771,EMP-00799,Sales,Finance,meeting,70.2,True,2025-W12
EMP-00447,EMP-03556,Product,Product,email,16.2,False,2025-W39
EMP-01102,EMP-01870,Engineering,Engineering,chat,4.5,False,2025-W07
EMP-03803,EMP-00005,Engineering,Engineering,email,1.8,False,2025-W05
EMP-01408,EMP-01969,Sales,Product,chat,1.4,True,2025-W10
EMP-04969,EMP-04092,Product,Engineering,email,1.0,True,2025-W05
EMP-02674,EMP-02381,Engineering,HR,email,4.6,True,2025-W36
EMP-02475,EMP-04503,Engineering,Engineering,chat,1.5,False,2025-W33
EMP-02974,EMP-02599,Product,Product,email,13.9,False,2025-W31
EMP-00683,EMP-04958,Engineering,Engineering,email,3.4,False,2025-W03
EMP-02573,EMP-04704,Sales,Sales,email,8.1,False,2025-W39
EMP-04402,EMP-02556,Operations,Sales,chat,0.3,True,2025-W11
EMP-00682,EMP-02678,Product,Product,email,1.6,False,2025-W01
EMP-02818,EMP-00569,Finance,Finance,meeting,11.5,False,2025-W16
EMP-03261,EMP-03412,Customer Success,Customer Success,chat,6.9,False,2025-W31
EMP-01973,EMP-00235,Sales,Sales,email,4.8,False,2025-W05
EMP-04590,EMP-00519,Engineering,Engineering,meeting,45.5,False,2025-W19
EMP-04567,EMP-02905,Engineering,Marketing,chat,3.2,True,2025-W08
EMP-03654,EMP-00099,Operations,Operations,email,2.5,False,2025-W07
EMP-04926,EMP-00501,Operations,Operations,meeting,4.0,False,2025-W38
EMP-00753,EMP-04871,Engineering,Engineering,meeting,5.7,False,2025-W24
EMP-02738,EMP-03490,Marketing,Marketing,email,1.2,False,2025-W09
EMP-04133,EMP-00710,Operations,Operations,email,3.0,False,2025-W21
EMP-00346,EMP-01820,Operations,Operations,email,7.7,False,2025-W29
EMP-00693,EMP-01671,Operations,Operations,email,8.7,False,2025-W09
EMP-01310,EMP-01106,Engineering,Sales,chat,4.8,True,2025-W31
EMP-01345,EMP-02750,Engineering,Product,email,10.5,True,2025-W02
EMP-04127,EMP-02706,Finance,Finance,email,1.9,False,2025-W20
EMP-00812,EMP-00462,Engineering,Engineering,email,7.8,False,2025-W35
EMP-03587,EMP-00120,Engineering,Engineering,email,0.1,False,2025-W38
EMP-04620,EMP-02029,Engineering,Engineering,meeting,65.9,False,2025-W02
EMP-02097,EMP-04638,Operations,Operations,email,4.0,False,2025-W15
EMP-01208,EMP-01242,Customer Success,Customer Success,chat,3.6,False,2025-W07
EMP-04952,EMP-00591,Product,Engineering,chat,1.9,True,2025-W38
EMP-01917,EMP-00218,HR,HR,email,9.4,False,2025-W07
EMP-03346,EMP-00580,Operations,Customer Success,chat,4.1,True,2025-W12
EMP-01836,EMP-00892,Engineering,Engineering,email,12.3,False,2025-W17
EMP-04972,EMP-00709,HR,Product,email,0.3,True,2025-W23
EMP-03228,EMP-04229,Product,Product,meeting,23.6,False,2025-W02
EMP-04970,EMP-01408,Product,Sales,meeting,21.8,True,2025-W16
EMP-02359,EMP-00592,Customer Success,Customer Success,email,0.8,False,2025-W37
EMP-01261,EMP-02520,Engineering,Product,meeting,41.7,True,2025-W09
EMP-02628,EMP-00666,Product,Product,email,2.2,False,2025-W07
EMP-00166,EMP-01523,Sales,Sales,email,3.2,False,2025-W22
EMP-02374,EMP-03991,Engineering,Engineering,email,2.1,False,2025-W01
EMP-04485,EMP-01979,Engineering,Finance,email,1.2,True,2025-W18
EMP-03600,EMP-03881,Customer Success,Customer Success,chat,1.8,False,2025-W03
EMP-04299,EMP-00148,Finance,Operations,meeting,53.0,True,2025-W26
EMP-04212,EMP-04667,Finance,Finance,chat,8.5,False,2025-W22
EMP-04323,EMP-01135,Engineering,Engineering,meeting,50.3,False,2025-W11
EMP-01360,EMP-02554,Marketing,Operations,email,3.6,True,2025-W26
EMP-04306,EMP-03779,Sales,Sales,chat,1.4,False,2025-W38
EMP-00190,EMP-02505,Customer Success,Engineering,email,2.3,True,2025-W15
EMP-00036,EMP-04564,Sales,Sales,email,1.9,False,2025-W31
EMP-04130,EMP-03594,Sales,Sales,email,0.7,False,2025-W07
EMP-00917,EMP-03511,Engineering,Engineering,chat,1.6,False,2025-W04
EMP-01884,EMP-04760,Engineering,Engineering,email,6.7,False,2025-W33
EMP-03758,EMP-00912,Product,Product,email,5.5,False,2025-W33
EMP-00914,EMP-02709,Product,Product,email,12.8,False,2025-W03
EMP-04301,EMP-01182,Customer Success,Customer Success,email,2.1,False,2025-W20
EMP-02514,EMP-02947,Customer Success,Customer Success,email,0.0,False,2025-W11
EMP-02045,EMP-04950,Engineering,Engineering,meeting,50.2,False,2025-W15
EMP-04908,EMP-03192,Engineering,Engineering,email,0.8,False,2025-W02
EMP-01112,EMP-01670,Marketing,Marketing,email,1.3,False,2025-W28
EMP-01294,EMP-01532,Marketing,Marketing,email,12.2,False,2025-W28
EMP-04397,EMP-01583,Engineering,Engineering,meeting,23.9,False,2025-W03
EMP-02476,EMP-03960,Engineering,Engineering,chat,1.5,False,2025-W14
EMP-03970,EMP-00796,Sales,Sales,meeting,50.9,False,2025-W04
EMP-02170,EMP-02861,Sales,Sales,chat,1.3,False,2025-W21
EMP-01869,EMP-02977,Product,Product,email,8.3,False,2025-W26
EMP-04741,EMP-02287,HR,HR,chat,3.5,False,2025-W22
EMP-01190,EMP-04753,Product,Product,meeting,27.1,False,2025-W18
EMP-02568,EMP-01682,Product,Product,email,7.3,False,2025-W15
EMP-01058,EMP-04482,Product,Sales,chat,5.8,True,2025-W06
EMP-00418,EMP-03666,HR,HR,meeting,22.4,False,2025-W26
EMP-01955,EMP-00642,Engineering,Operations,email,9.9,True,2025-W38
EMP-00206,EMP-03371,Engineering,Engineering,email,9.9,False,2025-W02
EMP-01214,EMP-02667,Engineering,Engineering,meeting,23.2,False,2025-W16
EMP-02207,EMP-00927,Marketing,HR,meeting,57.6,True,2025-W04
EMP-04203,EMP-02511,Sales,Sales,chat,10.5,False,2025-W31
EMP-01708,EMP-01620,Customer Success,Customer Success,email,2.1,False,2025-W22
EMP-02211,EMP-00735,Sales,Sales,email,6.2,False,2025-W25
EMP-00889,EMP-02095,Operations,Marketing,email,0.9,True,2025-W22
EMP-04486,EMP-02935,Product,Product,email,13.8,False,2025-W32
EMP-04108,EMP-01307,Customer Success,Customer Success,email,0.5,False,2025-W12
EMP-00984,EMP-04409,Product,Product,meeting,12.1,False,2025-W09
EMP-03351,EMP-00399,Customer Success,Sales,chat,0.7,True,2025-W34
EMP-02570,EMP-01459,Product,Product,email,5.7,False,2025-W32
EMP-02034,EMP-02458,Operations,Operations,email,1.8,False,2025-W08
EMP-00702,EMP-02195,Sales,Sales,meeting,5.9,False,2025-W34
EMP-02294,EMP-00723,Operations,Operations,email,13.7,False,2025-W14
EMP-00626,EMP-04496,Sales,Sales,email,19.8,False,2025-W18
EMP-00379,EMP-01978,Sales,Sales,email,2.0,False,2025-W11
EMP-01673,EMP-00721,Operations,Operations,email,2.9,False,2025-W36
EMP-00920,EMP-01556,Operations,Engineering,email,6.7,True,2025-W22
EMP-03626,EMP-02876,Engineering,Engineering,email,28.8,False,2025-W04
EMP-03145,EMP-00136,Sales,Sales,meeting,61.7,False,2025-W29
EMP-00606,EMP-00042,HR,HR,email,0.8,False,2025-W36
EMP-02531,EMP-01991,Product,Product,meeting,35.8,False,2025-W09
EMP-00845,EMP-03124,Customer Success,Customer Success,meeting,37.4,False,2025-W25
EMP-01739,EMP-02285,Marketing,Marketing,email,0.2,False,2025-W02
EMP-01514,EMP-00719,HR,Product,meeting,0.3,True,2025-W37
EMP-01384,EMP-04006,Product,Product,meeting,33.6,False,2025-W09
EMP-03219,EMP-02334,Customer Success,Customer Success,meeting,15.2,False,2025-W09
EMP-02470,EMP-00303,Product,Sales,email,5.8,True,2025-W08
EMP-01986,EMP-04493,Sales,Sales,email,5.8,False,2025-W05
EMP-00024,EMP-03952,Sales,Sales,meeting,7.0,False,2025-W07
EMP-03772,EMP-03027,Sales,Sales,email,0.5,False,2025-W33
EMP-04878,EMP-01913,Sales,Sales,email,19.2,False,2025-W27
EMP-04579,EMP-02794,Product,Product,email,15.3,False,2025-W23
EMP-02511,EMP-00314,Sales,Sales,chat,0.1,False,2025-W39
EMP-03218,EMP-04865,Engineering,Engineering,chat,0.1,False,2025-W14
EMP-01565,EMP-03663,Sales,Sales,meeting,3.8,False,2025-W10
EMP-02558,EMP-00456,Sales,Engineering,chat,0.4,True,2025-W10
EMP-00619,EMP-01281,Engineering,HR,meeting,11.8,True,2025-W13
EMP-00750,EMP-03605,Marketing,Marketing,email,1.7,False,2025-W16
EMP-00770,EMP-00323,Engineering,Engineering,email,7.2,False,2025-W36
EMP-03703,EMP-03618,Finance,Finance,email,6.2,False,2025-W11
